Save,Message,Type,User Status,銷售文件類型,訂單,物料,物料說明,項目數量,收貨數量,基本開始日期,基本完成日期,上線日,系統料齊日,料齊日(生管),TEST上線日,逾期代碼,逾期說明,工單備註
,,MO,ZRTC,93R1,93R121090093,93-99797-1040,FORTIGATE-3960E,3,3,2021-09-07 00:00:00,2021-09-22 00:00:00,2021-09-11 00:00:00,,,,4.製程銜接問題,(產線)9/13回覆燒機中9/15未如期入庫,"指定序號L808RNSA01,L808RNSA03,L808RNSA04 重工85-65508-1040 指定領用序號 L701QNCA01 ~ L701QNCA09"
,,MO,ZRTC,93R1,93R124080067,93-P6000-2110,"OM-101 W/adapter,HDMI,USB Cable,Clip",3,3,2024-08-16 00:00:00,2024-08-22 00:00:00,2024-08-16 00:00:00,2024-08-15 00:00:00,2024-08-12 00:00:00,,,,客需:9/6，
,,MO,ZRTC,93E1,93E123120295,93-F0065-100C,MOTS 19 inch switch chassis assembly kit,3,3,2024-07-19 00:00:00,2024-07-30 00:00:00,2024-07-19 00:00:00,2024-07-18 00:00:00,2024-07-18 00:00:00,,9.其它,"[颱風]>8/1,32-00224-0000-A0規格錯誤修改(7/25>7/30)+04交期無法提前4/24>8/30",免測試
,,MO,ZRTC,93E1,93E125050047,93-45R03-002E,"ROScube-X, RQX-590",3,3,2025-04-16 00:00:00,2025-04-30 00:00:00,2025-04-16 00:00:00,2025-04-17 00:00:00,2025-04-14 00:00:00,,,,"收單:2025/02/14,85-R1002-2010"
,,MO,ZRTC,93N1,93N123090349,93-41040-0270-10,MXE-211/M8G,3,3,2023-09-14 00:00:00,2023-09-25 00:00:00,2023-09-14 00:00:00,2023-09-13 00:00:00,2023-09-13 00:00:00,,,,"收單:2023/08/29,SH:58-99519-0020"
,,MO,ZRTC,93E1,93E124020054,93-72102-001,cPCIS-2632,3,3,2024-01-23 00:00:00,2024-01-26 00:00:00,2024-01-23 00:00:00,2024-01-23 00:00:00,2024-01-22 00:00:00,,,,"未N+4,PD-1/22"
,,MO,ZRTC,93R1,93R121050026,APC-NT040-0020,APC-NT040-0020,3,3,2021-05-03 00:00:00,2021-05-07 00:00:00,2021-05-03 00:00:00,,,,,,93E1-2021030111(93E1-2021030111)
,,MO,ZRTC,93R1,93R121050016,IPC-00001-29Y,RK410FS-13E8-E43-i3.4M32G-A600-F073P,3,3,2021-05-03 00:00:00,2021-05-06 00:00:00,2021-05-04 00:00:00,,,,,,9301-2021030163
,,MO,ZRTC,93R1,93R121110171,93-P1200-102E,"SP-21WP-KL-i3,4GB,w/ IO,12V",3,3,2021-11-16 00:00:00,2021-12-13 00:00:00,2021-12-08 00:00:00,,,,,(產品)無SOP,"93-P1200-101E更新BIOS, 進版成 93-P1200-102E DEV-004036"
,,MO,ZRTC,93R1,93R122030262,93-51049-002E,EOS-JNX-I,3,3,2022-03-30 00:00:00,2022-04-27 00:00:00,2022-04-11 00:00:00,,,,,,93-51049-001E重工至93-51049-002E
,,MO,ZRTC,93E1,93E121050092,AG-M9506-66101,M9506-66101,3,3,2021-08-03 00:00:00,2022-04-15 00:00:00,2022-03-25 00:00:00,2021-08-26 00:00:00,,,5.產品設計問題,(產品)板卡生產不良待分析,"9044027755-411,SRR-010897,RBU:AATI(93E2-2020080003),DEV-0038818"
,,MO,ZRTC,93N1,93N124120162,93-41052-2120,MVP-5209/M64G,3,3,2024-10-23 00:00:00,2024-10-28 00:00:00,2024-10-23 00:00:00,,2024-10-22 00:00:00,,,,"9/20*PD-Y*10/22,收單:2024/09/12,SH:91-44838-3020+9B-41052-0010"
,,MO,ZRTC,93E1,93E124110013,93-45R03-420E,"ROScube-X, w/ AD-GMSL2, RQX-59G-E, 64GB",3,3,2024-09-10 00:00:00,2024-09-20 00:00:00,2024-09-10 00:00:00,2024-09-09 00:00:00,2024-09-09 00:00:00,,,,"8/26*PD-Y*9/4,[1+N][FCST-11>0816已來單],85-R1002-410E"
,,MO,ZRTC,93E1,93E124080192,93-45200-C30E,DLAP-3201-CFP12/M32G/1TB/A2000,3,3,2024-08-09 00:00:00,2024-08-20 00:00:00,2024-08-09 00:00:00,2024-08-09 00:00:00,2024-08-08 00:00:00,,,,"7/5*PD-Y*8/12,[1+N],收單:2024/06/28,59-7C005-0010(7/24)+SH:91-79410-2020+91-79411-0010+91-79412-0010+91-7A106-6030"
,,MO,ZRTC,93E1,93E124090194,93-P1300-620E,"SP2-15WP-6305E, 8GB, w/IO, 9-36V, CT",3,3,2024-09-12 00:00:00,2024-09-18 00:00:00,2024-09-12 00:00:00,,2024-09-11 00:00:00,,,,7/30入(客需:9/24)，59-A1027-1010
,,MO,ZRTC,93N1,93N124060346,93-P1400-6010,"SP2-15WP-EHL-J6412,4GB, w/ IO, 12V",3,3,2024-06-18 00:00:00,2024-06-21 00:00:00,2024-06-18 00:00:00,2024-06-17 00:00:00,2024-06-17 00:00:00,,,,6/20 FCST，59-A1031-1110 5/31
,,MO,ZRTC,93E1,93E125060136,93-D2302-230E,MLC-M311,3,3,2025-06-24 00:00:00,2025-06-27 00:00:00,2025-06-24 00:00:00,,2025-06-23 00:00:00,,4.製程銜接,,6/11(4/11入)，85-A1027-4210
,,MO,ZRTC,93E1,93E124070015,93-43401-040E,HPERC-KBLMC-100XN-3-MSI,3,3,2024-06-25 00:00:00,2024-07-16 00:00:00,2024-06-25 00:00:00,2024-07-04 00:00:00,2024-06-24 00:00:00,,2.生產異常,(7/1>7/9)+20-E1000-1280+7/8機器送驗異常無法及時修測,59-7C003-0030+59-49064-0010+59-49063-0010+59-49062-0020+59-49055-1010
,,MO,ZRTC,93N1,93N124100240,93-41051-4020,AVA-3510-Gen1,3,3,2024-08-23 00:00:00,2024-08-28 00:00:00,2024-08-23 00:00:00,2024-08-26 00:00:00,2024-08-22 00:00:00,,,,"59-7C002-0010,chloe:不需驗(改品名)"
,,MO,ZRTC,93N1,93N125030281,93-70801-003,cPCIS-2501/AC,3,3,2025-04-17 00:00:00,2025-04-22 00:00:00,2025-04-17 00:00:00,2025-04-16 00:00:00,2025-04-16 00:00:00,,,,56-34202-0080 拔工單
,,MO,ZRTC,93E1,93E124110140,9B-99B00-203E,AADP-2FAN-BCM Barebone,3,3,2024-10-22 00:00:00,2024-10-24 00:00:00,2024-10-22 00:00:00,,2024-10-21 00:00:00,,,,55/59-77106-201E+59-73102-0050+85-73102-A03E+9B-99B00-203E+93
,,MO,ZRTC,93R1,93R125050076,93-P6000-6310,"OM-156 W/adapter,HDMI,USB,Clip,NZ cord",3,3,2025-05-23 00:00:00,2025-05-27 00:00:00,2025-05-23 00:00:00,2025-05-22 00:00:00,2025-05-15 00:00:00,,,,5/21，6010重工
,,MO,ZRTC,93N1,93N125060330,93-P6000-B330,"OM-215 W/adapter,HDMI,USB,Clips,NZ cord",3,3,2025-05-13 00:00:00,2025-05-16 00:00:00,2025-05-13 00:00:00,2025-05-15 00:00:00,,,,,5/20(4/11入)
,,MO,ZRTC,93E1,93E124040273,93-D2302-150E,MLC-M308,3,3,2024-04-29 00:00:00,2024-05-03 00:00:00,2024-04-29 00:00:00,,2024-04-26 00:00:00,,,,5/16，85N124040284/85-A1027-3420 4/29入庫
,,MO,ZRTC,93E1,93E123040069,93-P6000-800E,OM-185,3,3,2023-05-25 00:00:00,2023-05-31 00:00:00,2023-05-25 00:00:00,2023-05-24 00:00:00,2023-05-24 00:00:00,,9.其它,FCST延後,4/6->6/1，FCST*20->10
,,MO,ZRTC,93N1,93N123040429,93-P2200-2B10,STC2-10WP-i3-KL,3,3,2023-04-17 00:00:00,2023-05-02 00:00:00,2023-04-17 00:00:00,2023-04-12 00:00:00,2023-04-12 00:00:00,,,,4/6->5/2，59-A1024-0030
,,MO,ZRTC,93N1,93N121050308,IPC-1160L-0007,RK610W-M45-i2.6M16G-A600-F106P,3,3,2021-05-03 00:00:00,2021-05-13 00:00:00,2021-05-11 00:00:00,2021-05-13 00:00:00,,,,,4/28(9301-2021040158)
,,MO,ZRTC,93N1,93N121050144,IPC-1160C-0051,RK610W-M342-i3.4M16G-A600-W7E6P,3,3,2021-05-08 00:00:00,2021-05-14 00:00:00,2021-05-11 00:00:00,2021-05-10 00:00:00,,,,,4/22(9301-2021040137)
,,MO,ZRTC,93N1,93N121050118,IPC-116N5-U006,RK610W-13E4-E43-i3.7M4G-A500,3,3,2021-04-28 00:00:00,2021-05-10 00:00:00,2021-05-06 00:00:00,,,,,,4/16(9301-2021040151)
,,MO,ZRTC,93R1,93R121050043,IPC-002N5-Q006,RK608BE-9E2-E43-i3.4M16G-A500-F076P,3,3,2021-05-03 00:00:00,2021-07-15 00:00:00,2021-07-12 00:00:00,2021-07-09 00:00:00,,,,,3/30 4/23先入2台(9301-2021030142)
,,MO,ZRTC,93R1,93R121050046,IPC-002N5-Q007,RK608BE-9E2-E43-i3.4M16G-A600-F076P,3,3,2021-05-03 00:00:00,2021-05-04 00:00:00,2021-05-04 00:00:00,,,,,,3/25(9301-2021030153)
,,MO,ZRTC,93N1,93N124030435,93-41044-1240-10,MVP-612A-1E/M16G,3,3,2024-04-17 00:00:00,2024-04-23 00:00:00,2024-04-17 00:00:00,2024-04-16 00:00:00,2024-04-16 00:00:00,,4.製程銜接,測試Delay(4/22->4/23),"3/22*PD-Y*4/12,[3/27確認不用1+N]收單:2024/03/14,SH:58-99529-0030+58-99532-0010"
,,MO,ZRTC,93N1,93N124030464,93-D2102-1210,MLC-M103,3,3,2024-03-28 00:00:00,2024-04-23 00:00:00,2024-03-28 00:00:00,2024-04-03 00:00:00,2024-03-22 00:00:00,,2.生產異常,MLC-M3031組裝干涉_導致無法推到底,3/19入單，85-A1027-3420
,,MO,ZRTC,93N1,93N125050248,93-51049-1410,"EOS-JNX-G, AT Mode",3,3,2025-04-21 00:00:00,2025-04-24 00:00:00,2025-04-21 00:00:00,2025-04-21 00:00:00,2025-04-18 00:00:00,,,,3/18:PD-->4/22
,,MO,ZRTC,93N1,93N124030177,93-P7000-B310,IM-215H,3,3,2024-04-16 00:00:00,2024-04-22 00:00:00,2024-04-16 00:00:00,2024-04-15 00:00:00,2024-04-15 00:00:00,,,,3/1->4/22 FCST，59-AA500-0010 S
,,MO,ZREL,93E1,93E125050374,TPC-41040-0670,TPC-41040-0670 (MXE-211),3,3,2025-07-18 00:00:00,2025-07-23 00:00:00,2025-07-18 00:00:00,,2025-07-17 00:00:00,,9.其它,拔工單,"2025/07/29( Request Date:20250626),93-41040-0270-20"
,,MO,ZRTC,93E1,93E125070301,IPC-1170M-0022,RK620W-M45H_I0022,3,3,2025-07-08 00:00:00,2025-07-15 00:00:00,2025-07-08 00:00:00,2025-10-03 00:00:00,2025-07-07 00:00:00,,,,"2025/07/18(FCST-7/21),外購"
,,MO,ZRTC,93E1,93E125050391,IPC-3100Y-0004,RK500WL-C47H_I0004,3,3,2025-06-17 00:00:00,2025-06-23 00:00:00,2025-06-17 00:00:00,2025-06-16 00:00:00,2025-06-16 00:00:00,,,,"2025/07/15(Request Date:20250617),外購"
,,MO,ZRTC,93E1,93E125050392,IPC-3100X-0000,RK500WL-C47_I0000,3,3,2025-06-19 00:00:00,2025-06-25 00:00:00,2025-06-19 00:00:00,2025-06-18 00:00:00,2025-06-18 00:00:00,,,,"2025/07/15(Request Date:20250617),外購"
,,MO,ZRTC,93E1,93E125040321,IPC-101N5-T008,RK410CW-13E2-E43_IT008,3,3,2025-04-09 00:00:00,2025-04-15 00:00:00,2025-04-09 00:00:00,2025-04-08 00:00:00,2025-04-08 00:00:00,,,,"2025/06/19(FCST-6/20),91-41809-0080+91-46709-0050"
,,MO,ZRTC,93E1,93E125050290,IPC-117N7-U004,RK620W-13E4-E47_IU004,3,3,2025-06-11 00:00:00,2025-06-16 00:00:00,2025-06-11 00:00:00,2025-06-09 00:00:00,2025-06-10 00:00:00,,,,"2025/06/11(Request Date:20250616),91-41810-0130+91-46703-0050"
,,MO,ZRTC,93E1,93E125040384,IPC-101N5-T008,RK410CW-13E2-E43_IT008,3,3,2025-05-10 00:00:00,2025-05-14 00:00:00,2025-05-10 00:00:00,2025-05-10 00:00:00,2025-05-07 00:00:00,,,,"2025/06/10(Request Date:20250515),91-41809-0080+91-46709-0050"
,,MO,ZRTC,93E1,93E125030428,IPC-3100X-0000,RK500WL-C47_I0000,3,3,2025-04-23 00:00:00,2025-05-08 00:00:00,2025-04-23 00:00:00,2025-04-22 00:00:00,2025-04-22 00:00:00,,,,"2025/05/29,外購"
,,MO,ZRTC,93E1,93E125030429,IPC-3100Y-0004,RK500WL-C47H_I0004,3,3,2025-04-29 00:00:00,2025-05-08 00:00:00,2025-04-29 00:00:00,2025-04-28 00:00:00,2025-04-28 00:00:00,,,,"2025/05/29,外購"
,,MO,ZRTC,93E1,93E125050006,IPC-117N7-U002,RK620W-13E4-E47_IU002,3,3,2025-05-06 00:00:00,2025-05-14 00:00:00,2025-05-06 00:00:00,2025-05-05 00:00:00,2025-05-05 00:00:00,,,,"2025/05/27,91-46703-0050+91-41810-0130"
,,MO,ZRTC,93E1,93E125050162,IPC-100N5-U025,RK410W-13E4-E43_IU025,3,3,2025-05-13 00:00:00,2025-05-16 00:00:00,2025-05-13 00:00:00,,2025-05-12 00:00:00,,,,"2025/05/19(FCST-5/20),91-41809-0080+91-46703-0050"
,,MO,ZRTC,93E1,93E125020299,IPC-100N5-U022,RK410W-13E4-E43_IU022,3,3,2025-03-06 00:00:00,2025-03-13 00:00:00,2025-03-06 00:00:00,2025-03-05 00:00:00,2025-03-05 00:00:00,,,,"2025/03/31(Request Date:20250313),91-41809-0080+91-46703-0050"
,,MO,ZRTC,93E1,93E124120392,TPC-41035-0930,TPC-41035-0930 (MXC-6403D),3,3,2025-01-22 00:00:00,2025-02-11 00:00:00,2025-01-22 00:00:00,,2025-01-21 00:00:00,,,,"2025/03/28(Request Date:20250110),93-41035-2180-20"
,,MO,ZRTC,93E1,93E125020004,IPC-100N7-T000,RK410W-13E2-E47_IT000,3,3,2025-01-08 00:00:00,2025-01-17 00:00:00,2025-01-08 00:00:00,2025-01-07 00:00:00,2025-01-07 00:00:00,,,,"2025/03/19,91-41810-0020+91-46709-0050"
,,MO,ZRTC,93E1,93E125020334,T93-13009-0100013,T93-13009-0100013,3,3,2025-03-05 00:00:00,2025-03-11 00:00:00,2025-03-05 00:00:00,2025-03-10 00:00:00,2025-02-26 00:00:00,,,,"2025/03/06,外購 - OS:CHT"
,,MO,ZRTC,93E1,93E125010215,TPC-41052-0130,TPC-41052-0130(MVP-5207),3,3,2025-02-04 00:00:00,2025-02-19 00:00:00,2025-02-04 00:00:00,2025-02-04 00:00:00,2025-02-03 00:00:00,,,,"2025/02/19,93-41052-4430"
,,MO,ZRTC,93E1,93E125010216,TPC-41045-0440,TPC-41045-0440(MVP-5101),3,3,2025-02-03 00:00:00,2025-02-10 00:00:00,2025-02-03 00:00:00,,2025-01-24 00:00:00,,7.產能因子,待包裝,"2025/02/19,93-41045-1340-20"
,,MO,ZRTC,93E1,93E124110273,TPC-41044-0490,TPC-41044-0490 (MVP-6122-1E),3,3,2024-12-27 00:00:00,2025-01-07 00:00:00,2024-12-27 00:00:00,2024-12-26 00:00:00,2024-12-25 00:00:00,,,,"2025/02/17,93-41044-3240-20"
,,MO,ZRTC,93E1,93E124100378,TPC-41044-0480,TPC-41044-0480 (MVP-6141-3E),3,3,2024-11-21 00:00:00,2024-11-26 00:00:00,2024-11-21 00:00:00,2024-11-19 00:00:00,2024-11-20 00:00:00,,,,2025/01/23(Request Date:20241126)
,,MO,ZRTC,93E1,93E124110284,T93-13008-00029,T93-13008-00029,3,3,2024-11-28 00:00:00,2024-12-11 00:00:00,2024-11-28 00:00:00,2024-11-27 00:00:00,2024-11-26 00:00:00,,,,2024/12/11 win10 中文
,,MO,ZRTC,93E1,93E124090326,TPC-41044-0470,TPC-41044-0470(MVP-614A-3E),3,3,2024-10-16 00:00:00,2024-10-22 00:00:00,2024-10-16 00:00:00,,2024-10-15 00:00:00,,,,"2024/12/03(Request Date:20241008),93-41044-7240-20+91-95267-0010"
,,MO,ZRTC,93E1,93E124080378,TPC-41035-0930,TPC-41035-0930 (MXC-6403D),3,3,2024-10-04 00:00:00,2024-10-08 00:00:00,2024-10-04 00:00:00,2024-10-04 00:00:00,2024-10-02 00:00:00,,,,"2024/11/26(Request Date:20240920),93-41035-2170-20"
,,MO,ZRTC,93E1,93E124080364,TPC-41044-0470,TPC-41044-0470(MVP-614A-3E),3,3,2024-10-04 00:00:00,2024-10-11 00:00:00,2024-10-04 00:00:00,2024-10-04 00:00:00,2024-10-02 00:00:00,,,,"2024/11/18,93-41044-7240-20+91-95267-0010"
,,MO,ZRTC,93E1,93E124090233,IPC-100N5-U040,RK410W-13E4-E43_IU040,3,3,2024-09-09 00:00:00,2024-09-12 00:00:00,2024-09-09 00:00:00,2024-09-06 00:00:00,2024-09-06 00:00:00,,,,"2024/10/04,91-41809-0080(ok)+91-46703-0050(ok)"
,,MO,ZRTC,93E1,93E124080300,IPC-0030K-0023,RK609W-M43H_I0023,3,3,2024-08-16 00:00:00,2024-08-21 00:00:00,2024-08-16 00:00:00,2024-08-15 00:00:00,2024-08-14 00:00:00,,,,"2024/09/26(Request Date:20240829),外購"
,,MO,ZRTC,93E1,93E124070189,TPC-41045-0400,TPC-41045-0400(MVP-5102),3,3,2024-07-17 00:00:00,2024-07-22 00:00:00,2024-07-17 00:00:00,2024-07-16 00:00:00,2024-07-16 00:00:00,,,,"2024/08/26,93-41045-2150-20"
,,MO,ZRTC,93E1,93E124070278,IPC-100N5-U040,RK410W-13E4-E43_IU040,3,3,2024-07-22 00:00:00,2024-07-29 00:00:00,2024-07-22 00:00:00,2024-07-19 00:00:00,2024-07-21 00:00:00,,9.其它,颱風假影響+7/29 56-47048-1110-A0生鏽,"2024/08/21,91-41809-0080+91-46703-0050"
,,MO,ZRTC,93E1,93E124060030,TPC-41046-0080,TPC-41046-0080 (MXE-5602),3,3,2024-05-30 00:00:00,2024-06-06 00:00:00,2024-05-30 00:00:00,2024-05-28 00:00:00,2024-05-29 00:00:00,,,,"2024/07/30->6/26,93-41046-2120(5/28)"
,,MO,ZRTC,93E1,93E124050265,IPC-0030L-0013,RK609W-M45_I0013,3,3,2024-05-09 00:00:00,2024-05-14 00:00:00,2024-05-09 00:00:00,2024-06-11 00:00:00,2024-05-08 00:00:00,,,,"2024/06/18,外購"
,,MO,ZRTC,93E1,93E124050195,IPC-00001-39C0,RK620W-13E4_I39C0,3,3,2024-05-21 00:00:00,2024-05-30 00:00:00,2024-05-21 00:00:00,,2024-05-20 00:00:00,,,,"2024/06/12,91-46703-0050(OK)"
,,MO,ZRTC,93E1,93E124050018,TPC-41045-0320,TPC-41045-0320(MVP-5102),3,3,2024-03-21 00:00:00,2024-03-26 00:00:00,2024-03-21 00:00:00,,2024-03-20 00:00:00,,,,"2024/05/29,93-41045-2140-20(5/10)"
,,MO,ZRTC,93E1,93E123120287,TPC-41045-0340,TPC-41045-0340(MVP-5102),3,3,2023-12-14 00:00:00,2023-12-20 00:00:00,2023-12-14 00:00:00,,2023-12-13 00:00:00,,,,"2024/03/18->12/1,93-41045-2140-20"
,,MO,ZRTC,93E1,93E124020203,IPC-100N5-T047,RK410W-13E2-E43_IT047,3,3,2024-03-01 00:00:00,2024-03-06 00:00:00,2024-03-01 00:00:00,2024-02-29 00:00:00,2024-02-29 00:00:00,,,,"2024/03/12->2/1,91-41809-0080+91-46709-0040"
,,MO,ZRTC,93E1,93E124020160,TPC-41044-0370,TPC-41044-0370(MVP-614A-3E),3,3,2024-02-23 00:00:00,2024-02-27 00:00:00,2024-02-23 00:00:00,2024-02-29 00:00:00,2024-02-22 00:00:00,,9.其它,缺29-42R00-6040(20240227)H,"2024/02/29,93-41044-7230-20"
,,MO,ZRTC,93E1,93E123120324,TPC-41052-0030,TPC-41052-0030 (MVP-5207),3,3,2024-01-25 00:00:00,2024-01-29 00:00:00,2024-01-25 00:00:00,2024-02-01 00:00:00,2024-01-24 00:00:00,,,,"2024/01/25,93-41052-4400"
,,MO,ZRTC,93E1,93E124010251,TPC-41037-013S,TPC-41037-013S(MXE-5502),3,3,2024-01-18 00:00:00,2024-01-23 00:00:00,2024-01-18 00:00:00,,2024-01-17 00:00:00,,,,"2024/01/23,93-41037-1060"
,,MO,ZRTC,93E1,93E123120149,TPC-41045-0330,TPC-41045-0330(MVP-5102-C246),3,3,2023-11-30 00:00:00,2023-12-07 00:00:00,2023-11-30 00:00:00,2023-12-02 00:00:00,2023-11-29 00:00:00,,,,"2024/01/18,93-41045-5600"
,,MO,ZRTC,93E1,93E124010250,APC-NT078-0010,APC-NT078-0000,3,3,2024-01-09 00:00:00,2024-01-12 00:00:00,2024-01-09 00:00:00,2024-01-08 00:00:00,2024-01-08 00:00:00,,2.生產異常,1/12測試Fail，PE處理中,"2024/01/05,91-49030-0010(12/27)+91-12251-0030(ok)+91-12421-0030(ok)+91-41809-0080(ok)"
,,MO,ZRTC,93N1,93N123030105,93-41042-0050,MCM-100,3,3,2023-03-15 00:00:00,2023-03-21 00:00:00,2023-03-15 00:00:00,2023-03-14 00:00:00,2023-03-14 00:00:00,,,,2023/Q1
,,MO,ZRTC,93E1,93E123110257,IPC-0030M-0016,RK609W-M45H_I0016,3,3,2023-11-09 00:00:00,2023-11-14 00:00:00,2023-11-09 00:00:00,2023-11-08 00:00:00,2023-11-07 00:00:00,,4.製程銜接,待驗,"2023/12/20->11/17,外購"
,,MO,ZRTC,93E1,93E124030005,TPC-41045-0320,TPC-41045-0320(MVP-5102),3,3,2024-02-23 00:00:00,2024-03-01 00:00:00,2024-02-23 00:00:00,2024-02-22 00:00:00,2024-02-22 00:00:00,,,,"2023/12/15->2024/03/25,93-41045-2140-20(OK)"
,,MO,ZRTC,93E1,93E123110202,IPC-117N6-T002,RK620W-13E2-E43/WRE_IT002,3,3,2023-11-09 00:00:00,2023-11-15 00:00:00,2023-11-09 00:00:00,2023-11-08 00:00:00,2023-11-08 00:00:00,,,,"2023/12/06,91-41809-0410+91-46709-0040"
,,MO,ZRTC,93E1,93E123110048,IPC-101N5-T006,RK410CW-13E2-E43_IT006,3,3,2023-11-16 00:00:00,2023-11-22 00:00:00,2023-11-16 00:00:00,2023-11-15 00:00:00,2023-11-15 00:00:00,,,,"2023/12/05,91-41809-0070+91-46709-0040"
,,MO,ZRTC,93E1,93E123110197,IPC-101N5-T005,RK410CW-13E2-E43_IT005,3,3,2023-11-09 00:00:00,2023-11-15 00:00:00,2023-11-09 00:00:00,2023-11-08 00:00:00,2023-11-08 00:00:00,,,,"2023/12/04,91-41809-0070+91-46709-0040"
,,MO,ZRTC,93E1,93E123070331,TPC-41044-0370,TPC-41044-0370(MVP-614A-3E),3,3,2023-07-14 00:00:00,2023-07-19 00:00:00,2023-07-14 00:00:00,2023-07-18 00:00:00,2023-07-13 00:00:00,,,,"2023/08/08,93-41044-7230-20"
,,MO,ZRTC,93E1,93E123070402,IPC-0030S-0000,RK609W-M47_I0000,3,3,2023-07-31 00:00:00,2023-08-10 00:00:00,2023-07-31 00:00:00,2023-08-01 00:00:00,2023-07-20 00:00:00,,9.其它,W3 WMS問題 SE改料92-56094-0010,"2023/08/02,外購"
,,MO,ZRTC,93E1,93E123070229,IPC-101N5-T004,RK410CW-13E2-E43_IT004,3,3,2023-06-09 00:00:00,2023-06-19 00:00:00,2023-06-09 00:00:00,2023-06-05 00:00:00,2023-06-05 00:00:00,,,,"2023/07/18,91-41809-0070+91-46709-0040"
,,MO,ZRTC,93E1,93E123070500,9B-99B00-200E,AADP-2FAN-BCM Barebone,3,3,2023-08-15 00:00:00,2023-08-18 00:00:00,2023-08-15 00:00:00,2023-08-19 00:00:00,2023-08-14 00:00:00,,,,"2023/07/17,9B-99B00-200E+85-73102-A01E(59-73102-005E*庫存+59-77106-200E*庫存+59-79023-0010*庫存)+93"
,,MO,ZRTC,93E1,93E123070366,9B-99B00-101E,AADP-2FAN Barebone,3,3,2023-07-13 00:00:00,2023-07-17 00:00:00,2023-07-13 00:00:00,2023-07-15 00:00:00,2023-07-07 00:00:00,,9.其它,W2 WMS WMS問題,"2023/07/05,59-77106-0010*庫存+55-73102-1010*5/22產出+59-73102-103E+85-73102-900E+9B"
,,MO,ZRTC,93E1,93E123060274,IPC-0030K-0013,RK609W-M43H_I0013,3,3,2023-05-26 00:00:00,2023-06-06 00:00:00,2023-05-26 00:00:00,2023-05-25 00:00:00,2023-05-15 00:00:00,,,,"2023/06/30,外購"
,,MO,ZRTC,93E1,93E123060294,IPC-0030K-0013,RK609W-M43H_I0013,3,3,2023-06-05 00:00:00,2023-06-12 00:00:00,2023-06-05 00:00:00,2023-05-27 00:00:00,2023-05-26 00:00:00,,,,"2023/06/30,外購"
,,MO,ZRTC,93E1,93E123050081,IPC-00001-3260,JY486-13E8-E43_I3260,3,3,2023-04-12 00:00:00,2023-04-14 00:00:00,2023-04-12 00:00:00,2023-04-11 00:00:00,2023-04-11 00:00:00,,9.其它,客戶PUSH OUT,"2023/06/30->2023/05/04->2023/04/10,91-41809-0060"
,,MO,ZRTC,93E1,93E123060271,IPC-101N5-T003,RK410CW-13E2-E43_IT003,3,3,2023-06-20 00:00:00,2023-06-27 00:00:00,2023-06-20 00:00:00,2023-06-21 00:00:00,2023-06-13 00:00:00,,,,"2023/06/29,91-41809-0070->0060+91-46709-0040"
,,MO,ZRTC,93E1,93E123060104,TPC-41044-0290,TPC-41044-0290(MVP-6123-1E),3,3,2023-05-16 00:00:00,2023-05-22 00:00:00,2023-05-16 00:00:00,2023-05-15 00:00:00,2023-05-15 00:00:00,,,,"2023/06/20,93-41044-4020-20"
,,MO,ZRTC,93E1,93E123020366,IPC-117N5-T000,RK620W-13E2-E43_IT000,3,3,2023-03-13 00:00:00,2023-03-20 00:00:00,2023-03-13 00:00:00,2023-03-10 00:00:00,2023-03-09 00:00:00,,,,"2023/05/29,開工日:2023/05/23->2023/02/10,91-41809-0070(OK)+91-49030-0010(OK)+91-46709-0040(OK)"
,,MO,ZRTC,93E1,93E123040263,IPC-0030L-0009,RK609W-M45_I0009,3,3,2023-04-12 00:00:00,2023-04-18 00:00:00,2023-04-12 00:00:00,2023-04-11 00:00:00,2023-04-11 00:00:00,,,,"2023/05/05,外購"
,,MO,ZRTC,93N1,93N123060453,93-41045-E540,Dell Embedded Gateway EGW-5200-MKWWT,3,3,2023-06-03 00:00:00,2023-06-08 00:00:00,2023-06-03 00:00:00,2023-06-02 00:00:00,2023-06-02 00:00:00,,,,2023/05/02*58+2023/05/17*9
,,MO,ZRTC,93N1,93N123060451,93-41045-E230,Dell Embedded Gateway EGW-5200-XWVP0,3,3,2023-06-03 00:00:00,2023-06-08 00:00:00,2023-06-03 00:00:00,2023-06-02 00:00:00,2023-06-02 00:00:00,,,,2023/05/02
,,MO,ZRTC,93N1,93N123060452,93-41045-E430,Dell Embedded Gateway EGW-5200-VJ1V8,3,3,2023-06-03 00:00:00,2023-06-08 00:00:00,2023-06-03 00:00:00,2023-06-02 00:00:00,2023-06-02 00:00:00,,,,2023/05/02
,,MO,ZRTC,93E1,93E123040204,IPC-1170L-0018,RK620W-M45_I0018,3,3,2023-03-29 00:00:00,2023-04-10 00:00:00,2023-03-29 00:00:00,2023-03-28 00:00:00,2023-03-28 00:00:00,,,,"2023/04/12,外購"
,,MO,ZRTC,93N1,93N123060454,93-41050-A240,Dell Embedded Gateway EGW-3200-KR44F,3,3,2023-06-03 00:00:00,2023-06-08 00:00:00,2023-06-03 00:00:00,2023-06-02 00:00:00,2023-06-02 00:00:00,,,,2023/04/11，AC30 X02
